"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)"
20.09.2009 16:10:00,991.04,23.02,296.94,13.34,54.44,28.17,15.34,12.84,9.68,15.48,1158.82,1.60,3.25,22.77
20.09.2009 16:20:00,990.95,22.87,296.80,13.28,54.73,27.92,15.28,12.64,9.65,15.42,1159.33,1.44,2.75,16.16
20.09.2009 16:30:00,991.00,22.86,296.79,13.45,55.36,27.90,15.45,12.46,9.75,15.59,1159.35,0.71,1.75,351.00
20.09.2009 16:40:00,990.95,22.78,296.71,13.44,55.60,27.77,15.44,12.33,9.75,15.58,1159.61,0.71,1.50,328.40
20.09.2009 16:50:00,990.89,22.58,296.52,13.38,56.03,27.43,15.37,12.06,9.71,15.51,1160.35,0.66,1.63,302.50
20.09.2009 17:00:00,990.90,22.40,296.33,13.32,56.44,27.13,15.31,11.82,9.67,15.46,1161.10,0.59,1.13,295.10
20.09.2009 17:10:00,990.95,22.23,296.16,13.16,56.43,26.86,15.15,11.70,9.57,15.29,1161.89,0.72,1.25,279.40
20.09.2009 17:20:00,990.94,22.03,295.96,13.18,57.20,26.53,15.18,11.35,9.58,15.31,1162.66,0.80,1.38,290.80
20.09.2009 17:30:00,991.00,21.95,295.87,13.15,57.38,26.40,15.15,11.25,9.56,15.29,1163.06,0.87,1.88,261.20
20.09.2009 17:40:00,991.11,21.71,295.62,13.07,57.92,26.02,15.07,10.95,9.51,15.20,1164.17,1.15,1.88,262.30
20.09.2009 17:50:00,991.19,21.40,295.31,12.96,58.61,25.53,14.96,10.57,9.44,15.10,1165.54,0.98,1.63,262.50
20.09.2009 18:00:00,991.19,21.21,295.12,12.91,59.07,25.23,14.91,10.33,9.41,15.04,1166.32,0.82,1.50,293.00
20.09.2009 18:10:00,991.30,21.07,294.97,12.93,59.67,25.02,14.93,10.09,9.42,15.06,1166.99,0.88,1.75,301.20
20.09.2009 18:20:00,991.31,20.44,294.33,12.97,62.21,24.07,14.97,9.09,9.45,15.10,1169.49,0.00,0.00,0.00
20.09.2009 18:30:00,991.38,20.07,293.96,13.15,64.39,23.52,15.15,8.38,9.56,15.28,1170.97,0.00,0.00,0.00
20.09.2009 18:40:00,991.52,19.79,293.66,13.04,65.05,23.12,15.04,8.08,9.49,15.17,1172.30,0.56,1.63,245.20
20.09.2009 18:50:00,991.60,20.14,294.01,12.94,63.25,23.62,14.94,8.68,9.43,15.07,1171.04,0.63,1.13,349.40
20.09.2009 19:00:00,991.77,19.28,293.13,13.87,70.90,22.40,15.88,6.52,10.02,16.01,1174.27,0.62,1.25,50.87
20.09.2009 19:10:00,991.88,18.69,292.53,13.74,72.90,21.59,15.74,5.85,9.93,15.87,1176.83,0.13,0.75,134.00
20.09.2009 19:20:00,991.99,18.37,292.20,13.76,74.50,21.16,15.76,5.40,9.94,15.89,1178.25,0.22,0.63,73.10
20.09.2009 19:30:00,992.16,17.83,291.65,13.77,77.10,20.45,15.77,4.68,9.95,15.89,1180.63,0.03,0.25,83.40
20.09.2009 19:40:00,992.31,17.43,291.23,13.70,78.70,19.94,15.69,4.25,9.90,15.82,1182.47,0.03,0.88,195.10
20.09.2009 19:50:00,992.42,17.57,291.36,12.95,74.30,20.12,14.95,5.17,9.42,15.06,1182.37,2.01,3.00,240.60
20.09.2009 20:00:00,992.52,17.89,291.68,12.95,72.80,20.53,14.95,5.58,9.42,15.06,1181.19,1.69,2.38,234.50
20.09.2009 20:10:00,992.56,17.75,291.53,12.81,72.80,20.35,14.81,5.53,9.34,14.93,1181.87,1.18,2.25,242.40
20.09.2009 20:20:00,992.69,17.34,291.11,12.95,75.40,19.83,14.95,4.88,9.42,15.06,1183.63,0.08,0.50,69.26
20.09.2009 20:30:00,992.86,17.17,290.93,13.19,77.40,19.62,15.18,4.43,9.57,15.29,1184.42,0.79,2.50,335.80
20.09.2009 20:40:00,992.82,16.94,290.70,13.04,77.80,19.33,15.04,4.29,9.48,15.15,1185.38,1.34,2.13,233.70
20.09.2009 20:50:00,992.91,17.00,290.75,12.82,76.40,19.41,14.83,4.58,9.34,14.93,1185.34,1.06,1.75,241.90
20.09.2009 21:00:00,992.97,16.85,290.60,12.92,77.60,19.22,14.92,4.31,9.40,15.02,1185.98,0.73,1.25,247.50
20.09.2009 21:10:00,993.11,16.59,290.32,12.90,78.80,18.91,14.90,4.01,9.39,15.00,1187.23,0.48,1.00,143.80
20.09.2009 21:20:00,993.24,16.04,289.76,12.95,81.90,18.26,14.95,3.30,9.42,15.05,1189.61,0.95,1.38,211.10
20.09.2009 21:30:00,993.29,15.97,289.69,13.00,82.50,18.18,14.99,3.18,9.44,15.10,1189.94,0.30,0.75,190.00
20.09.2009 21:40:00,993.30,15.93,289.65,12.99,82.70,18.13,14.99,3.14,9.44,15.09,1190.12,0.32,1.13,199.10
20.09.2009 21:50:00,993.41,15.96,289.67,13.08,83.00,18.16,15.08,3.09,9.49,15.18,1190.09,0.19,0.63,174.20
20.09.2009 22:00:00,993.45,15.91,289.61,13.10,83.40,18.11,15.10,3.01,9.51,15.20,1190.33,0.00,0.00,0.00
20.09.2009 22:10:00,993.53,15.92,289.62,13.11,83.40,18.12,15.11,3.01,9.51,15.21,1190.39,0.03,0.38,143.00
20.09.2009 22:20:00,993.55,15.93,289.63,13.20,83.80,18.13,15.19,2.94,9.57,15.29,1190.33,0.09,0.50,123.90
20.09.2009 22:30:00,993.63,15.85,289.54,13.17,84.10,18.04,15.17,2.87,9.55,15.27,1190.77,0.03,0.25,127.90
20.09.2009 22:40:00,993.65,15.55,289.24,13.10,85.30,17.69,15.09,2.60,9.50,15.19,1192.07,0.04,0.25,156.50
20.09.2009 22:50:00,993.72,15.23,288.91,13.12,87.20,17.33,15.11,2.22,9.52,15.21,1193.46,0.04,0.38,184.20
20.09.2009 23:00:00,993.81,15.01,288.68,13.08,88.20,17.09,15.07,2.02,9.49,15.17,1194.50,0.37,0.63,204.30
20.09.2009 23:10:00,993.90,14.89,288.55,13.13,89.20,16.96,15.13,1.83,9.52,15.22,1195.09,0.12,0.63,199.00
20.09.2009 23:20:00,993.94,14.91,288.57,13.15,89.20,16.98,15.15,1.83,9.53,15.24,1195.04,0.15,0.50,148.20
20.09.2009 23:30:00,993.90,14.88,288.54,13.15,89.40,16.95,15.15,1.80,9.54,15.24,1195.11,0.06,0.50,161.90
20.09.2009 23:40:00,993.94,14.83,288.49,13.16,89.70,16.89,15.15,1.74,9.54,15.24,1195.36,0.15,0.63,168.80
20.09.2009 23:50:00,994.02,14.80,288.45,13.18,90.00,16.86,15.17,1.69,9.55,15.26,1195.58,0.07,0.50,185.10
21.09.2009 00:00:00,994.07,14.75,288.40,13.16,90.20,16.81,15.16,1.65,9.54,15.25,1195.86,0.16,0.63,191.00
21.09.2009 00:10:00,994.15,14.62,288.26,13.12,90.70,16.66,15.11,1.55,9.51,15.20,1196.51,0.07,0.50,202.30
21.09.2009 00:20:00,994.27,14.70,288.33,13.20,90.70,16.75,15.19,1.56,9.56,15.28,1196.28,0.04,0.38,140.30
21.09.2009 00:30:00,994.27,14.71,288.34,13.12,90.20,16.76,15.12,1.64,9.51,15.21,1196.28,0.00,0.00,0.00
21.09.2009 00:40:00,994.28,14.74,288.37,13.19,90.40,16.79,15.18,1.61,9.55,15.27,1196.14,0.01,0.13,135.20
21.09.2009 00:50:00,994.34,14.74,288.37,13.20,90.50,16.79,15.20,1.60,9.56,15.29,1196.20,0.09,0.50,152.20
21.09.2009 01:00:00,994.39,14.65,288.27,13.13,90.60,16.70,15.13,1.57,9.52,15.21,1196.67,0.05,0.50,170.50
21.09.2009 01:10:00,994.39,14.69,288.31,13.22,90.90,16.74,15.22,1.52,9.57,15.30,1196.46,0.05,0.38,170.60
21.09.2009 01:20:00,994.40,14.83,288.45,13.21,90.00,16.89,15.20,1.69,9.56,15.29,1195.90,0.08,0.50,169.60
21.09.2009 01:30:00,994.41,14.76,288.38,13.21,90.40,16.82,15.20,1.61,9.56,15.29,1196.20,0.02,0.25,165.30
21.09.2009 01:40:00,994.51,14.60,288.21,13.10,90.70,16.64,15.10,1.55,9.50,15.18,1197.03,0.02,0.25,163.40
21.09.2009 01:50:00,994.52,14.43,288.04,13.16,92.10,16.46,15.16,1.30,9.54,15.24,1197.72,0.01,0.13,314.40
21.09.2009 02:00:00,994.61,14.46,288.07,13.16,91.90,16.49,15.16,1.34,9.53,15.24,1197.71,0.01,0.38,234.00
21.09.2009 02:10:00,994.64,14.35,287.95,13.12,92.30,16.38,15.12,1.26,9.51,15.20,1198.23,0.00,0.00,0.00
21.09.2009 02:20:00,994.69,14.36,287.96,13.16,92.50,16.39,15.16,1.23,9.53,15.24,1198.22,0.09,0.63,170.70
21.09.2009 02:30:00,994.75,14.19,287.78,12.99,92.50,16.21,14.99,1.22,9.43,15.07,1199.09,0.11,0.63,164.50
21.09.2009 02:40:00,994.76,13.98,287.57,12.93,93.40,15.99,14.93,1.06,9.39,15.01,1200.00,0.01,0.13,156.40
21.09.2009 02:50:00,994.76,13.86,287.45,12.88,93.80,15.86,14.88,0.98,9.36,14.96,1200.52,0.08,0.50,136.50
21.09.2009 03:00:00,994.76,13.86,287.45,12.96,94.30,15.86,14.96,0.90,9.41,15.04,1200.49,0.01,0.13,137.70
21.09.2009 03:10:00,994.75,14.11,287.70,13.27,94.70,16.12,15.27,0.85,9.60,15.35,1199.29,0.67,1.50,4.34
21.09.2009 03:20:00,994.67,14.35,287.95,13.25,93.10,16.38,15.25,1.13,9.59,15.33,1198.21,1.09,1.75,3.09
21.09.2009 03:30:00,994.76,14.24,287.83,13.06,92.60,16.26,15.06,1.20,9.47,15.14,1198.86,0.39,1.00,354.70
21.09.2009 03:40:00,994.86,14.17,287.75,13.12,93.40,16.19,15.12,1.07,9.51,15.20,1199.24,0.43,0.75,207.70
21.09.2009 03:50:00,994.88,14.15,287.73,13.12,93.50,16.17,15.11,1.05,9.50,15.19,1199.36,0.03,0.38,130.00
21.09.2009 04:00:00,994.89,14.06,287.64,13.01,93.40,16.07,15.01,1.06,9.44,15.09,1199.79,0.13,0.50,146.10
21.09.2009 04:10:00,994.97,13.85,287.42,12.80,93.40,15.85,14.81,1.05,9.31,14.88,1200.86,0.50,1.00,198.60
21.09.2009 04:20:00,995.01,13.58,287.15,12.73,94.60,15.58,14.74,0.84,9.26,14.81,1202.07,0.68,1.13,235.70
21.09.2009 04:30:00,995.17,13.74,287.30,12.97,95.10,15.74,14.97,0.77,9.41,15.04,1201.48,0.26,1.13,215.30
21.09.2009 04:40:00,995.30,13.88,287.43,13.06,94.80,15.88,15.06,0.83,9.46,15.13,1201.02,0.02,0.38,160.80
21.09.2009 04:50:00,995.37,13.81,287.35,12.81,93.70,15.81,14.82,1.00,9.31,14.88,1201.51,0.00,0.00,0.00
21.09.2009 05:00:00,995.38,13.73,287.27,12.75,93.80,15.73,14.75,0.98,9.27,14.82,1201.88,0.02,0.25,145.10
21.09.2009 05:10:00,995.49,13.60,287.13,12.65,94.00,15.60,14.66,0.94,9.21,14.73,1202.60,0.23,0.75,182.40
21.09.2009 05:20:00,995.52,13.52,287.05,12.72,94.90,15.52,14.73,0.79,9.25,14.79,1202.95,0.01,0.25,189.30
21.09.2009 05:30:00,995.60,13.54,287.06,12.77,95.10,15.54,14.78,0.76,9.28,14.84,1202.94,0.01,0.25,91.40
21.09.2009 05:40:00,995.62,13.61,287.13,12.81,94.90,15.61,14.81,0.80,9.31,14.88,1202.65,0.01,0.13,103.70
21.09.2009 05:50:00,995.71,13.63,287.14,12.73,94.30,15.63,14.74,0.89,9.26,14.80,1202.70,0.01,0.13,161.30
21.09.2009 06:00:00,995.78,13.65,287.16,12.77,94.40,15.65,14.77,0.88,9.28,14.83,1202.69,0.04,0.38,161.10
21.09.2009 06:10:00,995.91,13.70,287.20,12.80,94.30,15.70,14.80,0.89,9.30,14.87,1202.63,0.00,0.00,0.00
21.09.2009 06:20:00,996.10,13.78,287.26,12.88,94.30,15.78,14.88,0.90,9.35,14.94,1202.49,0.10,0.50,165.30
21.09.2009 06:30:00,996.25,13.79,287.26,12.84,94.00,15.79,14.84,0.95,9.32,14.90,1202.64,0.01,0.25,182.00
21.09.2009 06:40:00,996.38,13.99,287.45,12.96,93.50,16.00,14.96,1.04,9.39,15.01,1201.91,0.03,0.38,152.00
21.09.2009 06:50:00,996.52,14.18,287.63,13.03,92.80,16.20,15.03,1.17,9.44,15.08,1201.25,0.04,0.25,143.70
21.09.2009 07:00:00,996.60,14.13,287.57,12.90,92.30,16.14,14.90,1.24,9.35,14.95,1201.62,0.10,0.63,180.10
21.09.2009 07:10:00,996.71,14.01,287.44,12.95,93.30,16.02,14.95,1.07,9.38,15.00,1202.24,0.00,0.13,186.60
21.09.2009 07:20:00,996.78,14.16,287.59,13.05,93.00,16.18,15.04,1.13,9.44,15.09,1201.64,0.08,0.38,134.40
21.09.2009 07:30:00,996.87,14.24,287.66,13.06,92.60,16.26,15.06,1.20,9.45,15.10,1201.42,0.03,0.25,113.20
21.09.2009 07:40:00,996.97,14.35,287.76,13.10,92.20,16.38,15.10,1.28,9.47,15.14,1201.06,0.73,1.50,27.88
21.09.2009 07:50:00,997.02,14.43,287.84,13.13,91.90,16.46,15.13,1.33,9.49,15.17,1200.77,0.91,1.63,29.78
21.09.2009 08:00:00,997.12,14.54,287.94,13.16,91.40,16.58,15.15,1.43,9.51,15.20,1200.42,0.76,1.50,31.45
21.09.2009 08:10:00,997.21,14.52,287.91,13.14,91.40,16.56,15.13,1.42,9.49,15.18,1200.63,1.31,2.13,28.94
21.09.2009 08:20:00,997.21,14.53,287.92,13.16,91.50,16.57,15.16,1.41,9.51,15.20,1200.57,1.39,2.00,18.65
21.09.2009 08:30:00,997.21,14.60,287.99,13.20,91.30,16.64,15.20,1.45,9.53,15.24,1200.27,1.27,1.88,3.73
21.09.2009 08:40:00,997.23,14.70,288.09,13.25,91.00,16.75,15.24,1.51,9.56,15.29,1199.85,0.37,1.38,2.21
21.09.2009 08:50:00,997.25,15.01,288.40,13.39,90.00,17.09,15.38,1.71,9.65,15.42,1198.52,0.35,0.88,336.40
21.09.2009 09:00:00,997.33,15.23,288.61,13.43,89.00,17.33,15.43,1.91,9.68,15.47,1197.68,1.18,2.00,18.30
21.09.2009 09:10:00,997.38,15.35,288.73,13.43,88.30,17.47,15.42,2.04,9.68,15.46,1197.24,1.55,2.50,36.31
21.09.2009 09:20:00,997.47,15.38,288.75,13.16,86.60,17.50,15.16,2.35,9.51,15.19,1197.35,2.51,3.88,33.97
21.09.2009 09:30:00,997.51,15.37,288.74,13.08,86.20,17.49,15.08,2.41,9.45,15.11,1197.48,3.03,4.50,37.25
21.09.2009 09:40:00,997.66,15.48,288.83,13.19,86.20,17.61,15.18,2.43,9.52,15.22,1197.15,1.77,3.00,31.26
21.09.2009 09:50:00,997.76,15.48,288.83,13.08,85.60,17.61,15.08,2.54,9.45,15.11,1197.32,3.12,4.25,31.12
21.09.2009 10:00:00,997.87,15.30,288.64,12.96,85.90,17.41,14.96,2.45,9.38,14.99,1198.25,3.00,3.88,25.62
21.09.2009 10:10:00,997.95,15.27,288.60,12.89,85.70,17.38,14.89,2.49,9.33,14.92,1198.50,2.62,3.63,31.48
21.09.2009 10:20:00,997.95,15.48,288.81,12.94,84.80,17.61,14.94,2.68,9.36,14.97,1197.62,2.39,4.00,24.50
21.09.2009 10:30:00,998.05,15.49,288.81,12.98,85.00,17.62,14.98,2.64,9.39,15.01,1197.67,2.21,3.63,33.97
21.09.2009 10:40:00,998.04,15.40,288.72,13.04,85.80,17.52,15.04,2.49,9.42,15.06,1198.00,2.00,2.88,23.47
21.09.2009 10:50:00,998.03,15.52,288.84,13.07,85.30,17.66,15.06,2.60,9.44,15.09,1197.49,2.87,3.88,17.47
21.09.2009 11:00:00,998.07,15.58,288.90,13.02,84.70,17.73,15.01,2.71,9.41,15.04,1197.31,2.97,4.00,33.41
21.09.2009 11:10:00,998.10,15.44,288.76,13.13,86.10,17.57,15.13,2.44,9.48,15.16,1197.87,2.68,3.50,22.59
21.09.2009 11:20:00,998.25,15.32,288.62,13.21,87.20,17.43,15.20,2.23,9.53,15.23,1198.52,1.29,2.88,25.89
21.09.2009 11:30:00,998.25,15.37,288.67,13.20,86.90,17.49,15.20,2.29,9.52,15.23,1198.31,0.81,1.63,40.77
21.09.2009 11:40:00,998.32,15.29,288.59,13.09,86.70,17.40,15.09,2.31,9.45,15.11,1198.78,1.97,2.88,21.14
21.09.2009 11:50:00,998.32,15.11,288.41,13.00,87.20,17.20,15.00,2.20,9.40,15.02,1199.57,2.45,3.38,21.38
21.09.2009 12:00:00,998.38,15.17,288.46,13.04,87.10,17.27,15.04,2.23,9.42,15.06,1199.38,1.99,3.00,12.83
21.09.2009 12:10:00,998.31,15.29,288.59,13.09,86.70,17.40,15.09,2.31,9.45,15.11,1198.77,1.52,3.00,358.70
21.09.2009 12:20:00,998.27,15.44,288.74,13.08,85.80,17.57,15.07,2.49,9.45,15.10,1198.10,1.31,2.63,45.19
21.09.2009 12:30:00,998.20,15.54,288.85,13.12,85.50,17.68,15.12,2.56,9.47,15.15,1197.58,1.80,3.00,42.40
21.09.2009 12:40:00,998.18,15.72,289.03,13.10,84.40,17.89,15.10,2.79,9.46,15.12,1196.83,1.90,2.88,18.85
21.09.2009 12:50:00,998.16,15.86,289.17,13.15,83.90,18.05,15.14,2.91,9.49,15.17,1196.20,1.28,2.50,54.13
21.09.2009 13:00:00,998.13,16.04,289.36,13.25,83.50,18.26,15.24,3.01,9.55,15.27,1195.37,1.07,1.88,53.70
21.09.2009 13:10:00,998.07,16.09,289.41,13.15,82.70,18.32,15.15,3.17,9.49,15.18,1195.14,0.91,2.25,71.60
21.09.2009 13:20:00,998.06,16.15,289.47,13.17,82.50,18.39,15.17,3.22,9.51,15.20,1194.87,1.12,2.13,55.18
21.09.2009 13:30:00,998.00,16.35,289.68,13.24,81.80,18.62,15.23,3.39,9.55,15.26,1193.93,0.85,1.75,123.10
21.09.2009 13:40:00,997.95,16.44,289.77,13.23,81.30,18.73,15.23,3.50,9.55,15.26,1193.51,1.53,2.13,40.55
21.09.2009 13:50:00,997.93,16.39,289.72,13.22,81.50,18.67,15.22,3.45,9.54,15.25,1193.70,0.67,1.63,44.53
21.09.2009 14:00:00,997.79,16.43,289.77,13.26,81.50,18.72,15.25,3.46,9.56,15.29,1193.34,1.44,2.38,37.25
21.09.2009 14:10:00,997.74,16.48,289.83,13.27,81.30,18.78,15.27,3.51,9.57,15.30,1193.07,1.64,3.00,19.92
21.09.2009 14:20:00,997.73,16.54,289.89,13.27,81.00,18.85,15.27,3.58,9.57,15.30,1192.81,1.27,2.25,2.42
21.09.2009 14:30:00,997.66,16.60,289.95,13.29,80.80,18.92,15.29,3.63,9.59,15.32,1192.48,1.42,2.50,28.06
21.09.2009 14:40:00,997.54,16.97,290.33,13.44,79.70,19.37,15.44,3.93,9.68,15.48,1190.75,1.65,2.75,38.83
21.09.2009 14:50:00,997.47,17.13,290.50,13.50,79.20,19.57,15.50,4.07,9.72,15.54,1189.97,1.94,3.38,32.93
21.09.2009 15:00:00,997.48,16.95,290.32,13.46,79.90,19.35,15.46,3.89,9.70,15.50,1190.75,2.02,3.00,44.92
21.09.2009 15:10:00,997.46,16.83,290.20,13.50,80.70,19.20,15.49,3.71,9.72,15.53,1191.20,2.11,3.00,47.81
21.09.2009 15:20:00,997.56,16.78,290.14,13.51,81.00,19.14,15.50,3.64,9.72,15.54,1191.51,1.44,2.50,45.05
21.09.2009 15:30:00,997.58,16.79,290.15,13.50,80.90,19.15,15.49,3.66,9.72,15.53,1191.51,1.61,2.63,42.21
21.09.2009 15:40:00,997.61,16.70,290.06,13.56,81.70,19.04,15.56,3.48,9.76,15.59,1191.88,2.25,3.13,21.67
21.09.2009 15:50:00,997.69,16.61,289.96,13.49,81.80,18.93,15.49,3.45,9.71,15.52,1192.38,2.51,3.63,19.29
21.09.2009 16:00:00,997.58,16.54,289.90,13.52,82.30,18.85,15.51,3.34,9.73,15.55,1192.53,1.91,3.13,14.81
21.09.2009 16:10:00,997.58,16.55,289.91,13.54,82.40,18.86,15.54,3.32,9.75,15.58,1192.47,2.02,2.88,17.86
21.09.2009 16:20:00,997.67,16.56,289.91,13.57,82.50,18.87,15.57,3.30,9.76,15.61,1192.52,2.12,3.13,13.58
21.09.2009 16:30:00,997.71,16.47,289.82,13.54,82.80,18.76,15.54,3.23,9.74,15.57,1192.95,2.74,3.75,19.09
21.09.2009 16:40:00,997.76,16.38,289.73,13.49,83.00,18.66,15.49,3.17,9.71,15.52,1193.41,2.77,3.88,17.66
21.09.2009 16:50:00,997.77,16.29,289.63,13.49,83.50,18.55,15.49,3.06,9.71,15.52,1193.79,2.54,3.50,18.00
21.09.2009 17:00:00,997.79,16.12,289.46,13.44,84.10,18.35,15.43,2.92,9.68,15.47,1194.54,2.69,4.38,13.27
21.09.2009 17:10:00,997.71,16.10,289.45,13.45,84.30,18.33,15.45,2.88,9.69,15.49,1194.52,2.39,3.38,22.53
21.09.2009 17:20:00,997.70,16.10,289.45,13.47,84.40,18.33,15.47,2.86,9.70,15.50,1194.50,1.56,2.38,39.77
21.09.2009 17:30:00,997.82,16.01,289.35,13.46,84.80,18.22,15.45,2.77,9.69,15.49,1195.03,1.68,3.13,40.35
21.09.2009 17:40:00,997.75,15.97,289.32,13.45,85.00,18.18,15.45,2.73,9.69,15.48,1195.11,1.03,2.50,49.85
21.09.2009 17:50:00,997.68,15.94,289.29,13.41,84.90,18.14,15.40,2.74,9.66,15.44,1195.18,1.14,2.50,55.92
21.09.2009 18:00:00,997.69,15.88,289.23,13.38,85.10,18.07,15.38,2.69,9.64,15.41,1195.45,0.83,1.50,40.02
21.09.2009 18:10:00,997.61,15.93,289.29,13.40,84.90,18.13,15.39,2.74,9.65,15.43,1195.13,0.44,1.00,109.90
21.09.2009 18:20:00,997.75,15.91,289.26,13.36,84.80,18.11,15.35,2.75,9.63,15.39,1195.40,0.41,0.88,33.45
21.09.2009 18:30:00,997.91,15.84,289.17,13.34,85.10,18.02,15.34,2.69,9.62,15.37,1195.89,1.03,2.00,340.10
21.09.2009 18:40:00,998.02,15.81,289.13,13.48,86.00,17.99,15.47,2.52,9.70,15.50,1196.08,0.88,2.38,358.70
21.09.2009 18:50:00,998.21,15.74,289.05,13.42,86.10,17.91,15.42,2.49,9.67,15.45,1196.63,1.81,3.75,6.25
21.09.2009 19:00:00,998.35,15.73,289.03,13.47,86.40,17.90,15.46,2.43,9.69,15.49,1196.82,0.62,1.63,264.50
21.09.2009 19:10:00,998.46,15.76,289.05,13.48,86.30,17.93,15.48,2.46,9.70,15.50,1196.83,0.35,1.13,340.00
21.09.2009 19:20:00,998.56,15.76,289.04,13.44,86.10,17.93,15.44,2.49,9.67,15.46,1196.96,0.43,1.00,352.50
21.09.2009 19:30:00,998.64,15.76,289.03,13.43,86.00,17.93,15.42,2.51,9.66,15.44,1197.06,0.43,1.00,344.90
21.09.2009 19:40:00,998.68,15.71,288.98,13.43,86.30,17.88,15.43,2.45,9.66,15.45,1197.32,0.48,1.25,38.36
21.09.2009 19:50:00,998.59,15.68,288.96,13.49,86.80,17.84,15.49,2.36,9.70,15.51,1197.31,0.68,1.13,54.37
21.09.2009 20:00:00,998.58,15.63,288.91,13.46,86.90,17.78,15.45,2.33,9.68,15.48,1197.51,1.03,2.00,41.23
21.09.2009 20:10:00,998.58,15.63,288.91,13.46,86.90,17.78,15.45,2.33,9.68,15.48,1197.51,0.53,1.38,51.76
21.09.2009 20:20:00,998.69,15.57,288.84,13.40,86.90,17.72,15.39,2.32,9.64,15.42,1197.92,0.95,1.38,16.85
21.09.2009 20:30:00,998.61,15.61,288.88,13.42,86.80,17.76,15.42,2.34,9.66,15.44,1197.66,0.52,1.50,105.80
21.09.2009 20:40:00,998.45,15.46,288.75,13.48,88.00,17.59,15.48,2.11,9.70,15.50,1198.05,1.49,2.13,198.50
21.09.2009 20:50:00,998.46,15.24,288.53,13.41,88.80,17.34,15.40,1.94,9.65,15.43,1199.01,1.48,2.13,211.70
21.09.2009 21:00:00,998.36,15.05,288.35,13.34,89.50,17.13,15.33,1.80,9.61,15.36,1199.72,1.69,2.50,208.90
21.09.2009 21:10:00,998.32,14.96,288.26,13.27,89.60,17.03,15.26,1.77,9.56,15.29,1200.07,1.41,2.63,206.90
21.09.2009 21:20:00,998.32,14.87,288.17,13.21,89.80,16.94,15.21,1.73,9.53,15.23,1200.48,1.61,2.13,221.80
21.09.2009 21:30:00,998.41,14.77,288.06,13.17,90.10,16.83,15.16,1.67,9.50,15.19,1201.02,1.46,2.00,233.50
21.09.2009 21:40:00,998.42,14.64,287.93,13.12,90.60,16.69,15.12,1.57,9.47,15.14,1201.59,1.44,1.88,236.30
21.09.2009 21:50:00,998.32,14.60,287.90,13.10,90.70,16.64,15.10,1.55,9.46,15.12,1201.65,1.28,1.75,230.90
21.09.2009 22:00:00,998.33,14.42,287.72,13.02,91.30,16.45,15.02,1.43,9.41,15.04,1202.45,1.72,2.13,241.40
21.09.2009 22:10:00,998.38,14.29,287.58,12.99,91.90,16.31,14.99,1.32,9.39,15.02,1203.07,1.69,2.13,250.90
21.09.2009 22:20:00,998.41,14.26,287.55,12.91,91.60,16.28,14.91,1.37,9.34,14.94,1203.27,1.00,1.63,236.20
21.09.2009 22:30:00,998.42,14.00,287.29,12.76,92.20,16.01,14.76,1.25,9.25,14.78,1204.43,0.29,0.88,245.70
21.09.2009 22:40:00,998.41,13.85,287.14,12.76,93.10,15.85,14.76,1.09,9.25,14.78,1205.06,0.45,1.50,250.40
21.09.2009 22:50:00,998.43,13.70,286.99,12.67,93.50,15.70,14.68,1.02,9.20,14.70,1205.75,0.65,0.88,16.69
21.09.2009 23:00:00,998.43,13.54,286.83,12.71,94.70,15.54,14.71,0.82,9.22,14.74,1206.40,0.58,0.75,36.86
21.09.2009 23:10:00,998.44,13.42,286.71,12.65,95.10,15.42,14.66,0.76,9.18,14.68,1206.95,0.01,0.25,102.10
21.09.2009 23:20:00,998.44,13.20,286.49,12.45,95.20,15.20,14.47,0.73,9.06,14.49,1207.96,0.04,0.50,169.10
21.09.2009 23:30:00,998.44,13.01,286.30,12.29,95.40,15.01,14.32,0.69,8.97,14.34,1208.83,0.38,1.50,212.10
21.09.2009 23:40:00,998.45,12.88,286.17,12.24,95.90,14.88,14.27,0.61,8.94,14.29,1209.41,1.50,2.13,246.60
21.09.2009 23:50:00,998.55,12.93,286.21,12.28,95.80,14.93,14.30,0.63,8.96,14.32,1209.31,0.17,0.75,31.09
22.09.2009 00:00:00,998.56,12.76,286.04,12.12,95.90,14.76,14.16,0.61,8.87,14.18,1210.11,0.02,0.25,124.60
22.09.2009 00:10:00,998.57,12.52,285.80,11.87,95.80,14.53,13.92,0.61,8.72,13.94,1211.24,0.03,0.38,124.60
22.09.2009 00:20:00,998.66,12.51,285.78,11.92,96.20,14.52,13.97,0.55,8.75,13.99,1211.37,0.00,0.13,124.10
22.09.2009 00:30:00,998.78,12.34,285.60,11.75,96.20,14.36,13.82,0.55,8.65,13.83,1212.32,0.50,0.75,33.66
22.09.2009 00:40:00,998.69,12.14,285.41,11.62,96.60,14.17,13.69,0.48,8.57,13.71,1213.12,0.01,0.25,17.61
22.09.2009 00:50:00,998.69,12.06,285.33,11.60,97.00,14.10,13.68,0.42,8.56,13.69,1213.46,0.00,0.13,54.81
22.09.2009 01:00:00,998.69,12.11,285.38,11.65,97.00,14.15,13.72,0.42,8.59,13.74,1213.22,0.10,0.63,228.50
