Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
2009-09-27 12:50:00.000 +0200,998.46,18.22,291.51,9.14,55.37,20.96,11.61,9.35,7.26,11.62,1188.47,0.7,1.75,69.76
2009-09-27 13:00:00.000 +0200,998.35,18.3,291.6,8.97,54.45,21.07,11.47,9.6,7.18,11.49,1188.07,1.27,2.25,60.12
2009-09-27 13:10:00.000 +0200,998.25,18.34,291.65,8.94,54.19,21.12,11.44,9.67,7.16,11.46,1187.81,1.13,2.0,59.69
2009-09-27 13:20:00.000 +0200,998.11,18.64,291.96,9.2,54.15,21.52,11.65,9.87,7.29,11.67,1186.32,0.84,1.88,5.86
2009-09-27 13:30:00.000 +0200,997.97,19.01,292.34,9.28,53.19,22.02,11.71,10.31,7.33,11.74,1184.62,1.18,2.13,106.3
2009-09-27 13:40:00.000 +0200,997.95,19.25,292.58,9.36,52.69,22.35,11.78,10.58,7.37,11.8,1183.6,0.79,1.75,88.6
2009-09-27 13:50:00.000 +0200,997.94,19.4,292.73,9.27,51.86,22.56,11.7,10.86,7.33,11.73,1183.01,1.33,2.25,153.8
2009-09-27 14:00:00.000 +0200,997.83,19.6,292.94,9.16,50.84,22.85,11.62,11.23,7.27,11.64,1182.11,1.08,2.13,167.1
2009-09-27 14:10:00.000 +0200,997.75,19.68,293.03,9.2,50.74,22.96,11.65,11.31,7.29,11.68,1181.68,1.12,2.38,79.2
2009-09-27 14:20:00.000 +0200,997.7,19.24,292.59,9.09,51.75,22.34,11.56,10.78,7.24,11.59,1183.43,1.35,2.25,9.19
2009-09-27 14:30:00.000 +0200,997.69,19.56,292.91,9.0,50.42,22.79,11.49,11.3,7.19,11.52,1182.16,0.78,1.88,166.6
2009-09-27 14:40:00.000 +0200,997.59,19.88,293.24,9.13,49.89,23.25,11.6,11.65,7.26,11.63,1180.7,1.34,2.25,145.4
2009-09-27 14:50:00.000 +0200,997.57,19.91,293.27,9.17,49.91,23.29,11.62,11.67,7.28,11.65,1180.55,1.08,2.63,117.1
2009-09-27 15:00:00.000 +0200,997.53,20.14,293.51,9.18,49.26,23.62,11.64,11.99,7.29,11.67,1179.57,1.26,2.25,174.2
2009-09-27 15:10:00.000 +0200,997.46,20.41,293.78,9.4,49.17,24.02,11.81,12.21,7.4,11.84,1178.32,1.11,1.75,183.1
2009-09-27 15:20:00.000 +0200,997.45,20.48,293.85,9.44,49.07,24.13,11.84,12.29,7.42,11.87,1178.02,0.61,1.5,274.8
2009-09-27 15:30:00.000 +0200,997.44,19.98,293.36,9.61,51.19,23.39,11.97,11.42,7.5,12.0,1179.95,0.7,1.5,337.5
2009-09-27 15:40:00.000 +0200,997.36,19.72,293.1,9.64,52.13,23.02,12.0,11.02,7.52,12.03,1180.9,0.95,2.25,326.7
2009-09-27 15:50:00.000 +0200,997.33,19.53,292.91,9.5,52.25,22.75,11.89,10.86,7.45,11.92,1181.68,1.15,1.88,350.6
2009-09-27 16:00:00.000 +0200,997.27,19.52,292.91,9.58,52.58,22.73,11.95,10.78,7.49,11.99,1181.62,1.26,2.13,347.1
2009-09-27 16:10:00.000 +0200,997.22,19.54,292.93,9.49,52.19,22.76,11.88,10.88,7.44,11.91,1181.51,1.12,1.63,336.4
2009-09-27 16:20:00.000 +0200,997.22,19.58,292.97,9.58,52.39,22.82,11.95,10.86,7.49,11.99,1181.31,1.0,2.13,343.5
2009-09-27 16:30:00.000 +0200,997.13,19.34,292.74,9.55,53.05,22.48,11.93,10.55,7.47,11.96,1182.19,1.35,1.75,335.2
2009-09-27 16:40:00.000 +0200,997.08,19.04,292.44,9.59,54.22,22.06,11.96,10.1,7.5,12.0,1183.33,0.96,1.75,331.9
2009-09-27 16:50:00.000 +0200,997.08,18.85,292.25,9.48,54.44,21.8,11.87,9.93,7.44,11.9,1184.14,0.98,1.5,336.3
2009-09-27 17:00:00.000 +0200,997.08,18.63,292.03,9.55,55.46,21.51,11.93,9.58,7.47,11.96,1185.01,1.38,2.38,335.4
2009-09-27 17:10:00.000 +0200,997.07,18.42,291.82,9.66,56.61,21.22,12.02,9.21,7.53,12.05,1185.81,1.64,2.25,348.5
2009-09-27 17:20:00.000 +0200,997.07,18.39,291.8,9.76,57.1,21.18,12.1,9.09,7.58,12.13,1185.89,1.57,2.13,3.63
2009-09-27 17:30:00.000 +0200,997.05,18.29,291.7,9.8,57.6,21.05,12.13,8.93,7.6,12.16,1186.26,1.79,2.25,358.1
2009-09-27 17:40:00.000 +0200,997.02,18.06,291.47,9.87,58.74,20.75,12.19,8.56,7.64,12.23,1187.14,1.38,2.0,5.86
2009-09-27 17:50:00.000 +0200,997.09,17.93,291.33,10.05,59.94,20.58,12.34,8.24,7.73,12.37,1187.68,1.39,2.0,2.85
2009-09-27 18:00:00.000 +0200,997.1,17.79,291.19,10.09,60.62,20.4,12.37,8.03,7.75,12.4,1188.25,1.02,1.63,356.1
2009-09-27 18:10:00.000 +0200,997.22,17.61,291.0,9.99,60.92,20.17,12.29,7.88,7.7,12.32,1189.17,1.07,1.25,340.5
2009-09-27 18:20:00.000 +0200,997.29,17.18,290.57,10.03,62.77,19.63,12.32,7.31,7.72,12.35,1190.99,0.49,1.38,293.1
2009-09-27 18:30:00.000 +0200,997.35,16.24,289.62,10.06,66.74,18.49,12.34,6.15,7.73,12.37,1194.93,0.17,0.75,15.42
2009-09-27 18:40:00.000 +0200,997.45,15.76,289.13,10.11,69.08,17.93,12.39,5.54,7.76,12.42,1197.01,0.07,0.38,69.1
2009-09-27 18:50:00.000 +0200,997.46,15.44,288.81,10.09,70.4,17.57,12.37,5.2,7.75,12.4,1198.36,0.07,0.63,7.0
2009-09-27 19:00:00.000 +0200,997.49,15.2,288.57,10.07,71.4,17.3,12.35,4.95,7.74,12.38,1199.41,0.0,0.0,0.0
2009-09-27 19:10:00.000 +0200,997.58,14.95,288.31,9.98,72.1,17.02,12.27,4.75,7.69,12.3,1200.59,0.0,0.0,0.0
2009-09-27 19:20:00.000 +0200,997.58,14.82,288.18,9.89,72.3,16.88,12.21,4.68,7.65,12.23,1201.16,0.09,0.63,262.5
2009-09-27 19:30:00.000 +0200,997.67,14.59,287.94,10.02,74.0,16.63,12.31,4.32,7.71,12.34,1202.18,0.07,0.5,114.2
2009-09-27 19:40:00.000 +0200,997.71,14.26,287.61,10.06,75.8,16.28,12.34,3.94,7.73,12.37,1203.59,0.0,0.0,0.0
2009-09-27 19:50:00.000 +0200,997.71,13.98,287.33,10.04,77.1,15.99,12.33,3.66,7.72,12.35,1204.77,0.0,0.13,33.47
2009-09-27 20:00:00.000 +0200,997.71,13.63,286.98,9.95,78.4,15.63,12.25,3.38,7.67,12.28,1206.27,0.01,0.25,128.6
2009-09-27 20:10:00.000 +0200,997.73,13.09,286.44,9.93,81.1,15.09,12.24,2.85,7.66,12.26,1208.58,0.0,0.13,160.8
2009-09-27 20:20:00.000 +0200,997.76,12.59,285.93,9.75,82.8,14.6,12.09,2.51,7.57,12.12,1210.8,0.17,1.13,208.3
2009-09-27 20:30:00.000 +0200,997.81,12.67,286.01,9.34,80.1,14.68,11.76,2.92,7.36,11.78,1210.68,2.08,3.0,226.0
2009-09-27 20:40:00.000 +0200,997.83,13.06,286.4,9.17,77.2,15.06,11.62,3.43,7.28,11.65,1209.12,2.03,2.38,232.9
2009-09-27 20:50:00.000 +0200,997.83,12.94,286.28,9.17,77.8,14.94,11.62,3.32,7.28,11.65,1209.62,1.75,2.38,237.7
2009-09-27 21:00:00.000 +0200,997.83,12.53,285.87,9.11,79.6,14.54,11.58,2.97,7.25,11.6,1211.38,0.85,1.75,228.6
2009-09-27 21:10:00.000 +0200,997.83,12.31,285.65,9.04,80.4,14.33,11.52,2.81,7.22,11.55,1212.34,1.26,2.13,237.2
2009-09-27 21:20:00.000 +0200,997.83,12.07,285.41,8.92,81.0,14.11,11.43,2.68,7.15,11.45,1213.4,1.73,2.38,224.3
2009-09-27 21:30:00.000 +0200,997.83,11.68,285.02,8.82,82.6,13.75,11.36,2.39,7.11,11.38,1215.1,1.97,2.63,225.4
2009-09-27 21:40:00.000 +0200,997.83,11.59,284.93,9.16,85.0,13.67,11.62,2.05,7.27,11.64,1215.36,1.28,2.0,210.1
2009-09-27 21:50:00.000 +0200,997.83,11.48,284.82,9.05,85.0,13.57,11.53,2.04,7.22,11.56,1215.87,1.01,1.5,205.6
2009-09-27 22:00:00.000 +0200,997.83,11.29,284.63,8.92,85.3,13.4,11.43,1.97,7.16,11.45,1216.73,1.21,1.5,213.1
2009-09-27 22:10:00.000 +0200,997.83,11.16,284.5,8.77,85.2,13.28,11.32,1.97,7.09,11.34,1217.33,0.87,1.25,221.4
2009-09-27 22:20:00.000 +0200,997.72,10.96,284.31,8.68,85.8,13.11,11.25,1.86,7.04,11.27,1218.09,1.24,1.63,219.3
2009-09-27 22:30:00.000 +0200,997.71,10.52,283.87,8.54,87.5,12.73,11.14,1.59,6.97,11.16,1220.02,0.79,1.25,168.1
2009-09-27 22:40:00.000 +0200,997.7,10.38,283.73,8.62,88.8,12.61,11.2,1.41,7.01,11.22,1220.58,0.42,1.25,184.8
2009-09-27 22:50:00.000 +0200,997.63,10.19,283.54,8.51,89.3,12.45,11.12,1.33,6.96,11.15,1221.35,0.46,0.88,194.4
2009-09-27 23:00:00.000 +0200,997.67,10.08,283.43,8.5,89.9,12.36,11.11,1.25,6.96,11.14,1221.88,0.48,0.88,204.6
2009-09-27 23:10:00.000 +0200,997.58,9.82,283.18,8.34,90.5,12.15,10.99,1.15,6.88,11.02,1222.95,0.52,0.88,202.9
2009-09-27 23:20:00.000 +0200,997.58,9.87,283.23,8.51,91.2,12.19,11.11,1.07,6.96,11.14,1222.68,0.49,1.0,170.6
2009-09-27 23:30:00.000 +0200,997.54,9.75,283.11,8.32,90.8,12.09,10.98,1.11,6.87,11.0,1223.2,0.85,1.38,210.5
2009-09-27 23:40:00.000 +0200,997.58,9.5,282.86,8.3,92.2,11.89,10.96,0.93,6.86,10.99,1224.35,0.58,1.13,202.0
2009-09-27 23:50:00.000 +0200,997.55,9.4,282.76,8.41,93.5,11.81,11.04,0.77,6.91,11.07,1224.7,0.37,0.88,199.2
2009-09-28 00:00:00.000 +0200,997.46,9.26,282.63,8.35,94.0,11.7,10.99,0.7,6.88,11.02,1225.22,0.17,0.5,176.5
2009-09-28 00:10:00.000 +0200,997.48,9.1,282.46,8.23,94.3,11.57,10.91,0.66,6.83,10.94,1225.98,0.05,0.38,110.0
2009-09-28 00:20:00.000 +0200,997.45,9.15,282.52,8.36,94.8,11.61,11.01,0.6,6.89,11.03,1225.69,0.07,0.5,147.4
2009-09-28 00:30:00.000 +0200,997.35,9.13,282.5,8.31,94.6,11.59,10.97,0.63,6.87,11.0,1225.66,0.1,0.5,221.6
2009-09-28 00:40:00.000 +0200,997.37,9.35,282.72,8.56,94.8,11.77,11.16,0.61,6.99,11.19,1224.65,0.31,1.13,208.5
2009-09-28 00:50:00.000 +0200,997.47,9.44,282.8,8.51,93.9,11.84,11.12,0.72,6.96,11.15,1224.4,0.73,1.13,206.0
2009-09-28 01:00:00.000 +0200,997.47,9.44,282.8,8.34,92.8,11.84,10.99,0.85,6.88,11.01,1224.46,0.12,0.5,230.3
2009-09-28 01:10:00.000 +0200,997.46,9.14,282.51,7.88,91.8,11.6,10.65,0.95,6.67,10.68,1225.91,0.0,0.13,167.0
2009-09-28 01:20:00.000 +0200,997.47,8.41,281.77,7.32,92.8,11.04,10.25,0.8,6.41,10.27,1229.28,0.41,1.25,195.6
2009-09-28 01:30:00.000 +0200,997.46,8.23,281.59,7.45,94.8,10.91,10.34,0.57,6.47,10.37,1230.02,0.17,0.5,181.5
2009-09-28 01:40:00.000 +0200,997.37,8.11,281.48,7.44,95.5,10.82,10.33,0.49,6.47,10.36,1230.44,0.08,0.5,185.2
2009-09-28 01:50:00.000 +0200,997.35,8.12,281.49,7.51,95.9,10.83,10.38,0.44,6.5,10.41,1230.34,0.05,0.63,179.2
2009-09-28 02:00:00.000 +0200,997.26,8.01,281.39,7.37,95.7,10.75,10.28,0.46,6.44,10.31,1230.75,0.02,0.5,271.1
2009-09-28 02:10:00.000 +0200,997.31,8.22,281.6,7.67,96.3,10.9,10.5,0.4,6.57,10.53,1229.8,0.3,1.13,152.4
2009-09-28 02:20:00.000 +0200,997.27,8.04,281.42,7.37,95.5,10.77,10.28,0.48,6.44,10.31,1230.63,0.04,0.38,152.9
2009-09-28 02:30:00.000 +0200,997.21,7.68,281.06,7.01,95.5,10.51,10.03,0.47,6.28,10.06,1232.26,0.39,1.13,177.7
2009-09-28 02:40:00.000 +0200,997.15,7.5,280.89,6.94,96.2,10.38,9.98,0.39,6.25,10.01,1232.99,0.45,1.0,176.1
2009-09-28 02:50:00.000 +0200,997.12,7.5,280.89,7.0,96.6,10.38,10.02,0.35,6.28,10.05,1232.94,0.63,1.25,161.5
2009-09-28 03:00:00.000 +0200,997.07,7.35,280.75,6.85,96.6,10.27,9.92,0.35,6.21,9.95,1233.59,0.63,1.25,167.7
2009-09-28 03:10:00.000 +0200,996.97,7.06,280.46,6.6,96.9,10.07,9.76,0.31,6.11,9.79,1234.82,0.42,1.25,169.7
2009-09-28 03:20:00.000 +0200,997.07,6.94,280.34,6.49,96.9,9.99,9.68,0.31,6.06,9.71,1235.49,0.48,0.75,183.2
2009-09-28 03:30:00.000 +0200,997.08,6.69,280.09,6.34,97.6,9.82,9.58,0.24,6.0,9.61,1236.65,0.35,1.13,221.9
2009-09-28 03:40:00.000 +0200,997.04,7.62,281.02,7.43,98.7,10.46,10.33,0.14,6.47,10.36,1232.17,0.57,1.63,234.5
2009-09-28 03:50:00.000 +0200,997.07,7.81,281.21,7.51,98.0,10.6,10.39,0.21,6.51,10.42,1231.34,0.46,1.5,186.9
2009-09-28 04:00:00.000 +0200,997.05,7.65,281.05,7.28,97.5,10.48,10.22,0.26,6.4,10.25,1232.1,0.6,1.75,157.3
2009-09-28 04:10:00.000 +0200,996.96,7.42,280.82,7.07,97.6,10.32,10.07,0.25,6.31,10.1,1233.07,0.38,1.13,207.5
2009-09-28 04:20:00.000 +0200,997.07,7.49,280.89,7.18,97.9,10.37,10.15,0.22,6.36,10.18,1232.87,0.48,1.38,230.9
2009-09-28 04:30:00.000 +0200,997.07,7.42,280.82,7.07,97.6,10.32,10.07,0.25,6.31,10.1,1233.21,0.61,1.38,183.7
2009-09-28 04:40:00.000 +0200,997.08,6.72,280.11,6.23,96.7,9.83,9.51,0.32,5.95,9.54,1236.59,0.69,1.38,177.5
2009-09-28 04:50:00.000 +0200,997.05,6.3,279.7,5.93,97.5,9.55,9.32,0.24,5.83,9.34,1238.49,0.47,1.0,186.7
2009-09-28 05:00:00.000 +0200,997.07,6.33,279.72,6.02,97.9,9.57,9.37,0.2,5.87,9.4,1238.35,0.21,0.63,163.1
2009-09-28 05:10:00.000 +0200,997.16,6.44,279.83,6.16,98.1,9.65,9.47,0.18,5.93,9.49,1237.92,0.03,0.25,165.4
2009-09-28 05:20:00.000 +0200,997.15,6.26,279.65,5.88,97.4,9.53,9.28,0.25,5.81,9.31,1238.81,0.3,0.88,165.1
2009-09-28 05:30:00.000 +0200,997.15,6.21,279.6,5.89,97.8,9.5,9.29,0.21,5.81,9.32,1239.01,0.48,1.25,174.7
2009-09-28 05:40:00.000 +0200,997.15,6.1,279.49,5.78,97.8,9.42,9.22,0.21,5.77,9.24,1239.54,0.42,1.0,182.4
2009-09-28 05:50:00.000 +0200,997.11,5.72,279.11,5.39,97.7,9.18,8.97,0.21,5.61,8.99,1241.3,0.84,1.25,183.8
2009-09-28 06:00:00.000 +0200,997.07,5.56,278.95,5.3,98.2,9.08,8.91,0.16,5.58,8.94,1241.99,1.13,1.5,193.3
2009-09-28 06:10:00.000 +0200,997.17,5.52,278.9,5.3,98.5,9.05,8.91,0.14,5.58,8.94,1242.3,1.13,1.5,193.8
2009-09-28 06:20:00.000 +0200,997.13,5.58,278.97,5.39,98.7,9.09,8.97,0.12,5.62,9.0,1241.94,0.85,1.25,189.0
2009-09-28 06:30:00.000 +0200,997.26,5.72,279.1,5.55,98.8,9.18,9.07,0.11,5.67,9.09,1241.45,0.36,0.88,176.7
2009-09-28 06:40:00.000 +0200,997.38,5.91,279.28,5.78,99.1,9.3,9.22,0.08,5.77,9.24,1240.68,0.09,0.5,169.6
2009-09-28 06:50:00.000 +0200,997.21,5.81,279.19,5.6,98.6,9.23,9.1,0.13,5.7,9.13,1240.98,0.82,1.5,218.3
2009-09-28 07:00:00.000 +0200,997.05,5.83,279.23,5.7,99.1,9.25,9.17,0.08,5.74,9.19,1240.64,0.85,1.5,222.2
2009-09-28 07:10:00.000 +0200,996.77,5.85,279.27,5.69,98.9,9.26,9.16,0.1,5.74,9.19,1240.18,1.15,1.63,204.3
2009-09-28 07:20:00.000 +0200,996.87,5.76,279.17,5.61,99.0,9.2,9.11,0.09,5.7,9.14,1240.76,0.86,1.5,199.6
2009-09-28 07:30:00.000 +0200,996.84,5.85,279.26,5.73,99.2,9.26,9.18,0.07,5.75,9.21,1240.3,1.2,2.13,175.3
2009-09-28 07:40:00.000 +0200,996.89,5.97,279.38,5.87,99.3,9.34,9.28,0.07,5.81,9.3,1239.75,1.09,1.88,162.9
2009-09-28 07:50:00.000 +0200,996.91,6.26,279.67,6.16,99.3,9.53,9.46,0.07,5.93,9.49,1238.4,0.56,1.38,184.0
2009-09-28 08:00:00.000 +0200,996.94,6.35,279.75,6.23,99.2,9.58,9.51,0.08,5.95,9.54,1238.06,0.51,1.63,163.5
2009-09-28 08:10:00.000 +0200,996.98,6.51,279.91,6.39,99.2,9.7,9.62,0.08,6.02,9.65,1237.32,0.4,1.38,164.9
2009-09-28 08:20:00.000 +0200,997.06,6.75,280.15,6.62,99.1,9.86,9.77,0.09,6.12,9.8,1236.28,0.66,1.5,216.4
2009-09-28 08:30:00.000 +0200,996.91,6.87,280.27,6.75,99.2,9.94,9.86,0.08,6.17,9.89,1235.55,0.88,1.38,223.7
2009-09-28 08:40:00.000 +0200,996.94,7.23,280.64,7.1,99.1,10.19,10.1,0.09,6.32,10.13,1233.87,0.53,1.38,202.3
2009-09-28 08:50:00.000 +0200,997.05,7.59,280.99,7.44,99.0,10.44,10.34,0.1,6.47,10.37,1232.31,0.19,0.75,247.8
2009-09-28 09:00:00.000 +0200,997.23,8.33,281.71,8.12,98.6,10.98,10.83,0.15,6.78,10.86,1229.07,0.25,0.88,161.7
2009-09-28 09:10:00.000 +0200,997.37,8.94,282.31,8.67,98.2,11.45,11.24,0.21,7.04,11.27,1226.39,0.31,0.75,145.9
2009-09-28 09:20:00.000 +0200,997.16,9.98,283.37,9.65,97.8,12.28,12.01,0.27,7.52,12.04,1221.26,0.91,1.75,161.3
2009-09-28 09:30:00.000 +0200,997.12,10.73,284.12,10.35,97.5,12.91,12.59,0.32,7.89,12.62,1217.72,0.84,2.0,159.8
2009-09-28 09:40:00.000 +0200,997.15,11.02,284.41,10.41,96.0,13.16,12.63,0.53,7.92,12.67,1216.5,1.14,2.38,167.4
2009-09-28 09:50:00.000 +0200,997.28,11.44,284.82,10.35,93.0,13.53,12.59,0.95,7.89,12.62,1214.88,0.77,1.38,171.7
2009-09-28 10:00:00.000 +0200,997.29,11.87,285.25,9.52,85.5,13.92,11.9,2.02,7.46,11.94,1213.38,1.12,1.88,188.5
2009-09-28 10:10:00.000 +0200,997.41,12.33,285.7,9.3,81.7,14.35,11.73,2.63,7.35,11.76,1211.65,1.13,1.75,162.5
2009-09-28 10:20:00.000 +0200,997.32,12.82,286.2,9.5,80.2,14.82,11.89,2.93,7.45,11.92,1209.39,0.83,1.5,158.7
2009-09-28 10:30:00.000 +0200,997.26,13.17,286.55,9.73,79.6,15.17,12.07,3.09,7.56,12.11,1207.75,0.69,1.38,118.5
2009-09-28 10:40:00.000 +0200,997.23,14.04,287.43,10.12,77.2,16.05,12.39,3.66,7.76,12.43,1203.91,1.33,3.0,322.9
2009-09-28 10:50:00.000 +0200,997.16,15.0,288.39,10.25,73.2,17.08,12.5,4.58,7.84,12.54,1199.77,1.56,3.75,250.4
2009-09-28 11:00:00.000 +0200,997.1,15.21,288.61,10.23,72.1,17.31,12.48,4.83,7.82,12.52,1198.83,2.13,3.25,272.8
2009-09-28 11:10:00.000 +0200,997.12,15.35,288.75,10.32,71.9,17.47,12.56,4.91,7.87,12.6,1198.23,1.73,3.13,286.6
2009-09-28 11:20:00.000 +0200,997.03,15.42,288.83,10.34,71.7,17.55,12.58,4.97,7.89,12.62,1197.83,1.74,4.5,292.1
2009-09-28 11:30:00.000 +0200,996.85,15.55,288.97,10.39,71.3,17.69,12.62,5.08,7.91,12.65,1197.05,1.67,4.0,297.8
2009-09-28 11:40:00.000 +0200,996.71,15.97,289.4,10.64,70.6,18.18,12.83,5.34,8.05,12.87,1195.05,1.78,3.88,312.3
2009-09-28 11:50:00.000 +0200,996.66,16.55,289.99,10.75,68.54,18.86,12.93,5.93,8.11,12.97,1192.55,1.48,3.38,256.9
2009-09-28 12:00:00.000 +0200,996.67,16.63,290.07,10.54,67.23,18.96,12.74,6.21,7.99,12.79,1192.32,2.57,5.38,266.4
2009-09-28 12:10:00.000 +0200,996.58,16.36,289.8,10.51,68.28,18.63,12.72,5.91,7.98,12.77,1193.33,2.79,5.75,271.7
2009-09-28 12:20:00.000 +0200,996.41,16.55,290.01,10.71,68.34,18.86,12.89,5.97,8.09,12.94,1192.26,1.71,3.38,230.7
2009-09-28 12:30:00.000 +0200,996.24,16.55,290.02,10.58,67.75,18.86,12.78,6.08,8.02,12.83,1192.12,1.67,2.63,271.4
2009-09-28 12:40:00.000 +0200,996.21,16.52,290.0,10.58,67.89,18.82,12.78,6.04,8.02,12.83,1192.2,1.98,3.25,308.6
2009-09-28 12:50:00.000 +0200,996.05,16.75,290.24,10.67,67.29,19.1,12.85,6.25,8.07,12.9,1191.03,1.51,3.25,257.6
2009-09-28 13:00:00.000 +0200,995.81,17.32,290.83,10.83,65.64,19.8,13.0,6.8,8.16,13.05,1188.34,1.67,2.75,263.1
2009-09-28 13:10:00.000 +0200,995.65,17.49,291.01,10.79,64.75,20.02,12.96,7.06,8.14,13.02,1187.47,1.38,3.13,269.8
2009-09-28 13:20:00.000 +0200,995.7,17.44,290.96,10.69,64.53,19.95,12.88,7.08,8.08,12.93,1187.77,1.8,3.88,264.9
2009-09-28 13:30:00.000 +0200,995.6,17.18,290.71,10.64,65.36,19.63,12.83,6.8,8.05,12.89,1188.74,2.17,4.13,292.3
2009-09-28 13:40:00.000 +0200,995.44,17.05,290.59,10.66,66.0,19.47,12.85,6.62,8.07,12.91,1189.07,2.23,3.88,282.0
2009-09-28 13:50:00.000 +0200,995.25,17.08,290.64,10.68,65.95,19.51,12.86,6.64,8.08,12.93,1188.72,1.96,4.0,300.0
2009-09-28 14:00:00.000 +0200,995.15,17.28,290.84,10.59,64.75,19.75,12.79,6.96,8.03,12.85,1187.8,2.2,4.38,283.5
2009-09-28 14:10:00.000 +0200,995.15,17.27,290.83,10.69,65.21,19.74,12.87,6.87,8.09,12.94,1187.81,1.91,5.0,303.6
2009-09-28 14:20:00.000 +0200,995.17,17.44,291.0,10.74,64.73,19.95,12.92,7.04,8.11,12.98,1187.12,2.09,4.88,269.3
2009-09-28 14:30:00.000 +0200,994.71,17.39,290.99,10.75,64.97,19.89,12.92,6.97,8.12,12.99,1186.77,2.15,4.88,261.5
2009-09-28 14:40:00.000 +0200,994.56,17.27,290.88,10.7,65.26,19.74,12.88,6.86,8.1,12.95,1187.1,2.12,4.38,280.3
2009-09-28 14:50:00.000 +0200,994.53,17.07,290.69,10.68,65.99,19.49,12.86,6.63,8.08,12.93,1187.89,1.67,4.38,286.9
2009-09-28 15:00:00.000 +0200,994.44,16.85,290.47,10.6,66.56,19.22,12.79,6.43,8.04,12.87,1188.72,1.59,4.25,290.4
2009-09-28 15:10:00.000 +0200,994.34,16.76,290.39,10.54,66.69,19.11,12.75,6.37,8.01,12.82,1188.98,1.81,3.25,268.6
2009-09-28 15:20:00.000 +0200,994.25,16.82,290.46,10.71,67.19,19.19,12.89,6.3,8.1,12.97,1188.56,1.24,2.88,258.8
2009-09-28 15:30:00.000 +0200,994.11,16.65,290.3,10.71,67.9,18.98,12.89,6.09,8.1,12.96,1189.09,1.33,2.88,305.3
2009-09-28 15:40:00.000 +0200,994.01,16.63,290.29,10.7,67.98,18.96,12.89,6.07,8.1,12.96,1189.05,1.05,2.5,236.5
2009-09-28 15:50:00.000 +0200,993.77,16.73,290.41,10.66,67.37,19.08,12.85,6.22,8.08,12.93,1188.37,1.13,2.13,233.1
2009-09-28 16:00:00.000 +0200,993.87,16.75,290.42,10.7,67.43,19.1,12.88,6.22,8.1,12.96,1188.4,1.07,2.75,268.0
2009-09-28 16:10:00.000 +0200,993.79,16.59,290.27,10.61,67.71,18.91,12.8,6.11,8.05,12.88,1188.99,0.85,2.13,270.2
2009-09-28 16:20:00.000 +0200,993.78,16.39,290.07,10.59,68.52,18.67,12.79,5.88,8.05,12.87,1189.8,1.17,2.38,275.8
2009-09-28 16:30:00.000 +0200,993.81,16.27,289.94,10.49,68.56,18.53,12.7,5.82,7.99,12.78,1190.37,1.2,3.13,270.6
2009-09-28 16:40:00.000 +0200,993.69,16.21,289.89,10.36,68.24,18.46,12.59,5.86,7.92,12.67,1190.53,0.86,2.25,264.5
2009-09-28 16:50:00.000 +0200,993.66,16.09,289.78,10.27,68.37,18.32,12.52,5.79,7.88,12.6,1191.01,1.25,2.63,241.8
2009-09-28 17:00:00.000 +0200,993.7,15.88,289.56,10.03,68.18,18.07,12.32,5.75,7.75,12.4,1192.02,1.63,3.13,252.6
2009-09-28 17:10:00.000 +0200,993.7,15.73,289.41,9.97,68.53,17.9,12.27,5.63,7.71,12.34,1192.67,1.83,3.25,258.3
2009-09-28 17:20:00.000 +0200,993.69,15.62,289.3,9.96,68.98,17.77,12.26,5.51,7.71,12.34,1193.12,1.43,2.88,250.5
2009-09-28 17:30:00.000 +0200,993.45,15.46,289.16,10.02,69.98,17.59,12.31,5.28,7.74,12.39,1193.46,0.9,1.38,243.0
2009-09-28 17:40:00.000 +0200,993.32,15.33,289.04,10.01,70.5,17.44,12.3,5.15,7.74,12.38,1193.85,0.73,1.38,224.9
2009-09-28 17:50:00.000 +0200,993.19,15.17,288.89,10.04,71.4,17.27,12.33,4.94,7.76,12.41,1194.34,0.16,0.75,303.8
2009-09-28 18:00:00.000 +0200,993.15,15.1,288.83,9.97,71.4,17.19,12.27,4.92,7.72,12.36,1194.61,0.5,1.0,255.6
2009-09-28 18:10:00.000 +0200,993.04,15.04,288.78,9.96,71.6,17.12,12.26,4.86,7.71,12.35,1194.73,1.52,1.88,269.9
2009-09-28 18:20:00.000 +0200,992.85,14.84,288.59,9.99,72.7,16.9,12.29,4.61,7.73,12.38,1195.32,1.32,1.63,260.9
2009-09-28 18:30:00.000 +0200,992.97,14.72,288.46,10.12,73.9,16.77,12.4,4.38,7.8,12.48,1195.91,1.04,1.63,254.3
2009-09-28 18:40:00.000 +0200,993.15,14.76,288.49,10.24,74.3,16.82,12.49,4.32,7.86,12.58,1195.91,0.91,1.63,294.9
2009-09-28 18:50:00.000 +0200,993.3,14.63,288.34,10.28,75.1,16.68,12.52,4.15,7.88,12.61,1196.63,0.22,1.13,296.5
2009-09-28 19:00:00.000 +0200,993.4,14.49,288.2,10.24,75.6,16.53,12.49,4.03,7.86,12.58,1197.35,0.14,0.75,339.5
